==========================================
Mass Fraction MPI Run
==========================================
Date:               Mon Sep  7 22:42:58 CDT 2026
Host:               ac063
Array job ID:       2099372
Array task ID:      1
MPI ranks:          8
CPUs per task:      1
Nodes allocated:    1
Python:             /scratch/user/u.hm357857/.conda/envs/comets/bin/python
Conda environment:  /scratch/user/u.hm357857/.conda/envs/comets
==========================================

Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
t=76637  fraction=0.52250  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.44875  below=0/3
t=87585  fraction=0.57500  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.44625  below=0/3
t=83604  fraction=0.52500  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.52500  below=0/3
t=78628  fraction=0.52875  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.52875  below=0/3
t=78628  fraction=0.54375  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.49250  below=0/3
t=73651  fraction=0.49000  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.49000  below=0/3
t=71661  fraction=0.47000  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.46750  below=0/3
t=74646  fraction=0.51125  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.49375  below=0/3
t=77632  fraction=0.52375  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.43750  below=0/3
t=88580  fraction=0.57750  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.43000  below=0/3
t=84599  fraction=0.52750  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.52625  below=0/3
t=79623  fraction=0.53000  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.53000  below=0/3
t=79623  fraction=0.54750  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.48375  below=0/3
t=74646  fraction=0.49500  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.49500  below=0/3
t=75642  fraction=0.51250  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.48500  below=0/3
t=72656  fraction=0.47375  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.47125  below=0/3
t=89576  fraction=0.58000  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.41625  below=0/3
t=78628  fraction=0.52500  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.42000  below=0/3
t=85595  fraction=0.52875  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.52500  below=0/3
t=80618  fraction=0.53375  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.53375  below=0/3
t=80618  fraction=0.55125  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.47250  below=0/3
t=75642  fraction=0.49500  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.49375  below=0/3
t=76637  fraction=0.51375  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.46875  below=0/3
t=73651  fraction=0.47500  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.46750  below=0/3
t=90571  fraction=0.58500  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.40375  below=0/3
t=86590  fraction=0.53125  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.52000  below=0/3
t=79623  fraction=0.52875  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.40250  below=0/3
t=81613  fraction=0.53375  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.53375  below=0/3
t=81613  fraction=0.55250  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.45750  below=0/3
t=76637  fraction=0.50125  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.49625  below=0/3
t=77632  fraction=0.51500  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.45375  below=0/3
t=91566  fraction=0.58750  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.37375  below=0/3
t=74646  fraction=0.47625  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.46375  below=0/3
t=87585  fraction=0.53500  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.51375  below=0/3
t=80618  fraction=0.53000  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.38750  below=0/3
t=82609  fraction=0.53750  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.53750  below=0/3
t=82609  fraction=0.55500  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.43875  below=0/3
t=77632  fraction=0.50625  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.49500  below=0/3
t=92562  fraction=0.58875  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.35750  below=0/3
t=78628  fraction=0.51625  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.43875  below=0/3
t=88580  fraction=0.53875  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.51375  below=0/3
t=75642  fraction=0.48000  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.46125  below=0/3
t=81613  fraction=0.53375  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.37500  below=0/3
t=83604  fraction=0.54125  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.54125  below=0/3
t=83604  fraction=0.55625  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.42625  below=0/3
t=93557  fraction=0.59125  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.34250  below=0/3
t=78628  fraction=0.50750  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.48750  below=0/3
t=89576  fraction=0.53875  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.50375  below=0/3
t=79623  fraction=0.52000  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.41750  below=0/3
t=76637  fraction=0.48500  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.45875  below=0/3
t=82609  fraction=0.53625  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.36125  below=0/3
t=84599  fraction=0.55625  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.39625  below=0/3
t=84599  fraction=0.54500  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.54375  below=0/3
t=94552  fraction=0.59250  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.33500  below=0/3
t=90571  fraction=0.54500  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.49750  below=0/3
t=79623  fraction=0.51000  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.48125  below=0/3
t=80618  fraction=0.52375  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.40500  below=0/3
t=83604  fraction=0.54000  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.35500  below=0/3
